date,location_key,new_deceased
2022-01-24,IT,352.0
2022-01-25,IT,469.0
2022-01-26,IT,426.0
2022-01-27,IT,389.0
2022-01-28,IT,378.0
2022-01-29,IT,377.0
2022-01-30,IT,235.0
2022-01-31,IT,349.0
2022-02-01,IT,427.0
2022-02-02,IT,395.0
2022-02-03,IT,414.0
2022-02-04,IT,433.0
2022-02-05,IT,375.0
2022-02-06,IT,229.0
2022-02-07,IT,326.0
2022-02-08,IT,415.0
2022-02-09,IT,384.0
2022-02-10,IT,325.0
2022-02-11,IT,334.0
2022-02-12,IT,269.0
2022-02-13,IT,191.0
2022-02-14,IT,281.0
2022-02-15,IT,388.0
2022-02-16,IT,278.0
2022-02-17,IT,320.0
2022-02-18,IT,314.0
2022-02-19,IT,252.0
2022-02-20,IT,141.0
2022-02-21,IT,201.0
2022-02-22,IT,322.0
2022-02-23,IT,252.0
2022-02-24,IT,249.0
2022-02-25,IT,193.0
2022-02-26,IT,210.0
2022-02-27,IT,144.0
2022-02-28,IT,207.0
2022-03-01,IT,233.0
2022-03-02,IT,214.0
2022-03-03,IT,185.0
2022-03-04,IT,210.0
2022-03-05,IT,173.0
2022-03-06,IT,105.0
2022-03-07,IT,130.0
2022-03-08,IT,184.0
2022-03-09,IT,156.0
2022-03-10,IT,136.0
2022-03-11,IT,156.0
2022-03-12,IT,133.0
2022-03-13,IT,86.0
2022-03-14,IT,129.0
2022-03-15,IT,180.0
2022-03-16,IT,137.0
2022-03-17,IT,128.0
2022-03-18,IT,165.0
2022-03-19,IT,85.0
2022-03-20,IT,93.0
2022-03-21,IT,119.0
2022-03-22,IT,197.0
2022-03-23,IT,153.0
2022-03-24,IT,182.0
2022-03-25,IT,146.0
2022-03-26,IT,118.0
2022-03-27,IT,82.0
2022-03-28,IT,95.0
2022-03-29,IT,177.0
2022-03-30,IT,170.0
2022-03-31,IT,159.0
2022-04-01,IT,154.0
2022-04-02,IT,129.0
2022-04-03,IT,118.0
2022-04-04,IT,125.0
2022-04-05,IT,194.0
2022-04-06,IT,149.0
2022-04-07,IT,150.0
2022-04-08,IT,144.0
2022-04-09,IT,112.0
2022-04-10,IT,90.0
2022-04-11,IT,115.0
2022-04-12,IT,169.0
2022-04-13,IT,155.0
2022-04-14,IT,149.0
2022-04-15,IT,133.0
2022-04-16,IT,133.0
2022-04-17,IT,85.0
2022-04-18,IT,79.0
2022-04-19,IT,127.0
2022-04-20,IT,205.0
2022-04-21,IT,166.0
2022-04-22,IT,202.0
2022-04-23,IT,143.0
2022-04-24,IT,79.0
2022-04-25,IT,93.0
2022-04-26,IT,146.0
2022-04-27,IT,186.0
2022-04-28,IT,131.0
2022-04-29,IT,133.0
2022-04-30,IT,130.0
2022-05-01,IT,105.0
2022-05-02,IT,124.0
2022-05-03,IT,153.0
2022-05-04,IT,152.0
2022-05-05,IT,138.0
2022-05-06,IT,125.0
2022-05-07,IT,113.0
2022-05-08,IT,72.0
2022-05-09,IT,84.0
2022-05-10,IT,158.0
2022-05-11,IT,115.0
2022-05-12,IT,130.0
2022-05-13,IT,115.0
2022-05-14,IT,91.0
2022-05-15,IT,62.0
2022-05-16,IT,102.0
2022-05-17,IT,148.0
2022-05-18,IT,136.0
2022-05-19,IT,108.0
2022-05-20,IT,89.0
2022-05-21,IT,91.0
2022-05-22,IT,34.0
2022-05-23,IT,80.0
2022-05-24,IT,118.0
2022-05-25,IT,114.0
2022-05-26,IT,107.0
2022-05-27,IT,105.0
2022-05-28,IT,66.0
2022-05-29,IT,27.0
2022-05-30,IT,62.0
2022-05-31,IT,66.0
2022-06-01,IT,59.0
2022-06-02,IT,79.0
2022-06-03,IT,40.0
2022-06-04,IT,47.0
2022-06-05,IT,27.0
2022-06-06,IT,70.0
2022-06-07,IT,70.0
2022-06-08,IT,80.0
2022-06-09,IT,73.0
2022-06-10,IT,63.0
2022-06-11,IT,60.0
2022-06-12,IT,26.0
2022-06-13,IT,41.0
2022-06-14,IT,73.0
2022-06-15,IT,48.0
2022-06-16,IT,64.0
2022-06-17,IT,41.0
2022-06-18,IT,45.0
2022-06-19,IT,18.0
2022-06-20,IT,59.0
2022-06-21,IT,62.0
2022-06-22,IT,50.0
2022-06-23,IT,75.0
2022-06-24,IT,51.0
2022-06-25,IT,40.0
2022-06-26,IT,44.0
2022-06-27,IT,63.0
2022-06-28,IT,69.0
2022-06-29,IT,60.0
2022-06-30,IT,59.0
2022-07-01,IT,72.0
2022-07-02,IT,63.0
2022-07-03,IT,57.0
2022-07-04,IT,59.0
2022-07-05,IT,94.0
2022-07-06,IT,72.0
2022-07-07,IT,94.0
2022-07-08,IT,105.0
2022-07-09,IT,93.0
2022-07-10,IT,44.0
2022-07-11,IT,127.0
2022-07-12,IT,157.0
2022-07-13,IT,106.0
2022-07-14,IT,105.0
2022-07-15,IT,134.0
2022-07-16,IT,111.0
2022-07-17,IT,79.0
2022-07-18,IT,112.0
2022-07-19,IT,176.0
2022-07-20,IT,157.0
2022-07-21,IT,157.0
2022-07-22,IT,155.0
2022-07-23,IT,116.0
2022-07-24,IT,77.0
2022-07-25,IT,104.0
2022-07-26,IT,253.0
2022-07-27,IT,207.0
2022-07-28,IT,199.0
2022-07-29,IT,244.0
2022-07-30,IT,121.0
2022-07-31,IT,83.0
2022-08-01,IT,121.0
2022-08-02,IT,190.0
2022-08-03,IT,171.0
2022-08-04,IT,161.0
2022-08-05,IT,175.0
2022-08-06,IT,158.0
2022-08-07,IT,74.0
2022-08-08,IT,113.0
2022-08-09,IT,177.0
2022-08-10,IT,145.0
2022-08-11,IT,130.0
2022-08-12,IT,152.0
2022-08-13,IT,129.0
2022-08-14,IT,78.0
2022-08-15,IT,42.0
2022-08-16,IT,70.0
2022-08-17,IT,128.0
2022-08-18,IT,147.0
2022-08-19,IT,124.0
2022-08-20,IT,88.0
2022-08-21,IT,63.0
2022-08-22,IT,75.0
2022-08-23,IT,134.0
2022-08-24,IT,112.0
2022-08-25,IT,84.0
2022-08-26,IT,99.0
2022-08-27,IT,80.0
2022-08-28,IT,41.0
2022-08-29,IT,60.0
2022-08-30,IT,98.0
2022-08-31,IT,90.0
2022-09-01,IT,68.0
2022-09-02,IT,91.0
2022-09-03,IT,48.0
2022-09-04,IT,30.0
2022-09-05,IT,40.0
2022-09-06,IT,80.0
2022-09-07,IT,57.0
2022-09-08,IT,89.0
2022-09-09,IT,59.0
2022-09-10,IT,18.0
2022-09-11,IT,34.0
2022-09-12,IT,33.0
2022-09-13,IT,93.0
2022-09-14,IT,69.0
2022-09-15,IT,60.0
2020-01-01,US,0.0
2020-01-02,US,0.0
2020-01-03,US,0.0
2020-01-04,US,0.0
2020-01-05,US,0.0
2020-01-06,US,0.0
2020-01-07,US,0.0
2020-01-08,US,0.0
2020-01-09,US,0.0
2020-01-10,US,0.0
2020-01-11,US,0.0
2020-01-12,US,0.0
2020-01-13,US,0.0
2020-01-14,US,0.0
2020-01-15,US,0.0
2020-01-16,US,0.0
2020-01-17,US,0.0
2020-01-18,US,0.0
2020-01-19,US,0.0
2020-01-20,US,0.0
2020-01-21,US,0.0
2020-01-22,US,0.0
2020-01-23,US,0.0
2020-01-24,US,0.0
2020-01-25,US,0.0
2020-01-26,US,0.0
2020-01-27,US,0.0
2020-01-28,US,0.0
2020-01-29,US,0.0
2020-01-30,US,0.0
2020-01-31,US,0.0
2020-02-01,US,0.0
2020-02-02,US,0.0
2020-02-03,US,0.0
2020-02-04,US,0.0
2020-02-05,US,0.0
2020-02-06,US,0.0
2020-02-07,US,0.0
2020-02-08,US,0.0
2020-02-09,US,0.0
2020-02-10,US,0.0
2020-02-11,US,0.0
2020-02-12,US,0.0
2020-02-13,US,0.0
2020-02-14,US,0.0
2020-02-15,US,0.0
2020-02-16,US,0.0
2020-02-17,US,0.0
2020-02-18,US,0.0
2020-02-19,US,0.0
2020-02-20,US,0.0
2020-02-21,US,0.0
2020-02-22,US,0.0
2020-02-23,US,0.0
2020-02-24,US,0.0
2020-02-25,US,0.0
2020-02-26,US,0.0
2020-02-27,US,1.0
2020-02-28,US,0.0
2020-02-29,US,1.0
2020-03-01,US,0.0
2020-03-02,US,6.0
2020-03-03,US,3.0
2020-03-04,US,1.0
2020-03-05,US,3.0
2020-03-06,US,3.0
2020-03-07,US,5.0
2020-03-08,US,4.0
2020-03-09,US,4.0
2020-03-10,US,7.0
2020-03-11,US,12.0
2020-03-12,US,7.0
2020-03-13,US,10.0
2020-03-14,US,12.0
2020-03-15,US,19.0
2020-03-16,US,17.0
2020-03-17,US,22.0
2020-03-18,US,55.0
2020-03-19,US,58.0
2020-03-20,US,68.0
2020-03-21,US,85.0
2020-03-22,US,73.0
2020-03-23,US,111.0
2020-03-24,US,160.0
2020-03-25,US,207.0
2020-03-26,US,229.0
2020-03-27,US,344.0
2020-03-28,US,331.0
2020-03-29,US,412.0
2020-03-30,US,302.0
2020-03-31,US,635.0
2020-04-01,US,712.0
2020-04-02,US,841.0
2020-04-03,US,826.0
2020-04-04,US,882.0
2020-04-05,US,1207.0
2020-04-06,US,1002.0
2020-04-07,US,1352.0
2020-04-08,US,1444.0
2020-04-09,US,1401.0
2020-04-10,US,1464.0
2020-04-11,US,1452.0
2020-04-12,US,1147.0
2020-04-13,US,1181.0
2020-04-14,US,1728.0
2020-04-15,US,1952.0
2020-04-16,US,1807.0
2020-04-17,US,1759.0
2020-04-18,US,1327.0
2020-04-19,US,1533.0
2020-04-20,US,1556.0
2020-04-21,US,2164.0
2020-04-22,US,1795.0
2020-04-23,US,1592.0
2020-04-24,US,1700.0
2020-04-25,US,1457.0
2020-04-26,US,1176.0
2020-04-27,US,1196.0
2020-04-28,US,1817.0
2020-04-29,US,2102.0
2020-04-30,US,1980.0
2020-05-01,US,1653.0
2020-05-02,US,1359.0
2020-05-03,US,1189.0
2020-05-04,US,1026.0
2020-05-05,US,2232.0
2020-05-06,US,2149.0
2020-05-07,US,1914.0
2020-05-08,US,1440.0
2020-05-09,US,1333.0
2020-05-10,US,932.0
2020-05-11,US,959.0
2020-05-12,US,1416.0
2020-05-13,US,1384.0
2020-05-14,US,1836.0
2020-05-15,US,1462.0
2020-05-16,US,1136.0
2020-05-17,US,828.0
2020-05-18,US,868.0
2020-05-19,US,1098.0
2020-05-20,US,1300.0
2020-05-21,US,1031.0
2020-05-22,US,1712.0
2020-05-23,US,876.0
2020-05-24,US,736.0
2020-05-25,US,615.0
2020-05-26,US,778.0
2020-05-27,US,1245.0
2020-05-28,US,1173.0
2020-05-29,US,992.0
2020-05-30,US,860.0
2020-05-31,US,634.0
2020-06-01,US,636.0
2020-06-02,US,898.0
2020-06-03,US,978.0
2020-06-04,US,835.0
2020-06-05,US,829.0
2020-06-06,US,636.0
2020-06-07,US,555.0
2020-06-08,US,754.0
2020-06-09,US,799.0
2020-06-10,US,826.0
2020-06-11,US,862.0
2020-06-12,US,691.0
2020-06-13,US,657.0
2020-06-14,US,464.0
2020-06-15,US,520.0
2020-06-16,US,647.0
2020-06-17,US,654.0
2020-06-18,US,637.0
2020-06-19,US,725.0
2020-06-20,US,556.0
2020-06-21,US,404.0
2020-06-22,US,413.0
2020-06-23,US,715.0
2020-06-24,US,674.0
2020-06-25,US,701.0
2020-06-26,US,689.0
2020-06-27,US,562.0
2020-06-28,US,421.0
2020-06-29,US,460.0
2020-06-30,US,628.0
2020-07-01,US,763.0
2020-07-02,US,694.0
2020-07-03,US,801.0
2020-07-04,US,522.0
2020-07-05,US,445.0
2020-07-06,US,621.0
2020-07-07,US,916.0
2020-07-08,US,1079.0
2020-07-09,US,945.0
2020-07-10,US,935.0
2020-07-11,US,884.0
2020-07-12,US,833.0
2020-07-13,US,731.0
2020-07-14,US,916.0
2020-07-15,US,1110.0
2020-07-16,US,1073.0
2020-07-17,US,1075.0
2020-07-18,US,988.0
2020-07-19,US,922.0
2020-07-20,US,870.0
2020-07-21,US,1173.0
2020-07-22,US,1184.0
2020-07-23,US,1260.0
2020-07-24,US,1281.0
2020-07-25,US,1134.0
2020-07-26,US,948.0
2020-07-27,US,940.0
2020-07-28,US,1176.0
2020-07-29,US,1164.0
2020-07-30,US,1409.0
2020-07-31,US,1380.0
2020-08-01,US,1122.0
2020-08-02,US,915.0
2020-08-03,US,881.0
2020-08-04,US,1085.0
2020-08-05,US,1264.0
2020-08-06,US,1203.0
2020-08-07,US,1308.0
2020-08-08,US,1036.0
2020-08-09,US,895.0
2020-08-10,US,818.0
2020-08-11,US,1095.0
2020-08-12,US,1335.0
2020-08-13,US,1197.0
2020-08-14,US,1063.0
2020-08-15,US,936.0
2020-08-16,US,888.0
2020-08-17,US,650.0
2020-08-18,US,937.0
2020-08-19,US,1276.0
2020-08-20,US,995.0
2020-08-21,US,1019.0
2020-08-22,US,993.0
2020-08-23,US,837.0
2020-08-24,US,609.0
2020-08-25,US,885.0
2020-08-26,US,1057.0
2020-08-27,US,954.0
2020-08-28,US,1031.0
2020-08-29,US,821.0
2020-08-30,US,721.0
2020-08-31,US,581.0
2020-09-01,US,852.0
2020-09-02,US,875.0
2020-09-03,US,951.0
2020-09-04,US,922.0
2020-09-05,US,783.0
2020-09-06,US,690.0
2020-09-07,US,419.0
2020-09-08,US,570.0
2020-09-09,US,839.0
2020-09-10,US,841.0
2020-09-11,US,878.0
2020-09-12,US,649.0
2020-09-13,US,734.0
2020-09-14,US,449.0
2020-09-15,US,773.0
2020-09-16,US,1101.0
2020-09-17,US,730.0
2020-09-18,US,815.0
2020-09-19,US,653.0
2020-09-20,US,462.0
2020-09-21,US,576.0
2020-09-22,US,655.0
2020-09-23,US,904.0
2020-09-24,US,745.0
2020-09-25,US,766.0
2020-09-26,US,667.0
2020-09-27,US,500.0
2020-09-28,US,417.0
2020-09-29,US,802.0
2020-09-30,US,687.0
2020-10-01,US,740.0
2020-10-02,US,902.0
2020-10-03,US,542.0
2020-10-04,US,605.0
2020-10-05,US,524.0
2020-10-06,US,636.0
2020-10-07,US,802.0
2020-10-08,US,732.0
2020-10-09,US,787.0
2020-10-10,US,668.0
2020-10-11,US,577.0
2020-10-12,US,504.0
2020-10-13,US,649.0
2020-10-14,US,823.0
2020-10-15,US,712.0
2020-10-16,US,873.0
2020-10-17,US,681.0
2020-10-18,US,740.0
2020-10-19,US,617.0
2020-10-20,US,801.0
2020-10-21,US,1038.0
2020-10-22,US,922.0
2020-10-23,US,946.0
2020-10-24,US,794.0
2020-10-25,US,606.0
2020-10-26,US,705.0
2020-10-27,US,885.0
2020-10-28,US,1065.0
2020-10-29,US,1099.0
2020-10-30,US,917.0
2020-10-31,US,928.0
2020-11-01,US,707.0
2020-11-02,US,748.0
2020-11-03,US,1025.0
2020-11-04,US,1298.0
2020-11-05,US,1203.0
2020-11-06,US,1292.0
2020-11-07,US,1066.0
2020-11-08,US,884.0
2020-11-09,US,936.0
2020-11-10,US,1218.0
2020-11-11,US,1517.0
2020-11-12,US,1355.0
2020-11-13,US,1266.0
2020-11-14,US,1443.0
2020-11-15,US,1032.0
2020-11-16,US,1055.0
2020-11-17,US,1578.0
2020-11-18,US,1851.0
2020-11-19,US,1907.0
2020-11-20,US,1980.0
2020-11-21,US,1688.0
2020-11-22,US,1313.0
2020-11-23,US,1448.0
2020-11-24,US,1884.0
2020-11-25,US,2290.0
2020-11-26,US,1653.0
2020-11-27,US,1658.0
2020-11-28,US,1491.0
2020-11-29,US,1276.0
2020-11-30,US,1584.0
2020-12-01,US,2373.0
2020-12-02,US,2769.0
2020-12-03,US,2704.0
2020-12-04,US,2608.0
2020-12-05,US,2322.0
2020-12-06,US,1578.0
2020-12-07,US,2001.0
2020-12-08,US,2524.0
2020-12-09,US,3354.0
2020-12-10,US,2681.0
2020-12-11,US,3173.0
2020-12-12,US,2377.0
2020-12-13,US,2021.0
2020-12-14,US,1996.0
2020-12-15,US,2724.0
2020-12-16,US,3374.0
2020-12-17,US,3316.0
2020-12-18,US,2934.0
2020-12-19,US,2653.0
2020-12-20,US,2061.0
2020-12-21,US,2161.0
2020-12-22,US,2882.0
2020-12-23,US,3175.0
2020-12-24,US,2973.0
2020-12-25,US,2186.0
2020-12-26,US,1616.0
2020-12-27,US,1867.0
2020-12-28,US,2218.0
2020-12-29,US,3326.0
2020-12-30,US,3711.0
2020-12-31,US,3721.0
2021-01-01,US,2990.0
2021-01-02,US,2332.0
2021-01-03,US,2015.0
2021-01-04,US,2037.0
2021-01-05,US,3447.0
2021-01-06,US,3809.0
2021-01-07,US,3917.0
2021-01-08,US,3698.0
2021-01-09,US,3290.0
2021-01-10,US,2511.0
2021-01-11,US,2543.0
2021-01-12,US,3555.0
2021-01-13,US,4021.0
2021-01-14,US,3643.0
2021-01-15,US,3343.0
2021-01-16,US,3452.0
2021-01-17,US,2518.0
2021-01-18,US,2233.0
2021-01-19,US,2707.0
2021-01-20,US,3787.0
2021-01-21,US,3763.0
2021-01-22,US,3626.0
2021-01-23,US,2930.0
2021-01-24,US,2401.0
2021-01-25,US,2052.0
2021-01-26,US,3475.0
2021-01-27,US,3911.0
2021-01-28,US,3789.0
2021-01-29,US,3189.0
2021-01-30,US,2685.0
2021-01-31,US,2202.0
2021-02-01,US,2190.0
2021-02-02,US,2892.0
2021-02-03,US,3242.0
2021-02-04,US,3054.0
2021-02-05,US,3291.0
2021-02-06,US,2674.0
2021-02-07,US,1729.0
2021-02-08,US,1626.0
2021-02-09,US,2350.0
2021-02-10,US,2727.0
2021-02-11,US,3162.0
2021-02-12,US,2455.0
2021-02-13,US,2003.0
2021-02-14,US,1478.0
2021-02-15,US,1322.0
2021-02-16,US,1348.0
2021-02-17,US,2083.0
2021-02-18,US,2166.0
2021-02-19,US,2352.0
2021-02-20,US,1817.0
2021-02-21,US,1491.0
2021-02-22,US,1453.0
2021-02-23,US,1643.0
2021-02-24,US,1916.0
2021-02-25,US,2860.0
2021-02-26,US,1840.0
2021-02-27,US,1538.0
2021-02-28,US,1014.0
2021-03-01,US,1195.0
2021-03-02,US,1285.0
2021-03-03,US,1483.0
2021-03-04,US,1503.0
2021-03-05,US,1872.0
2021-03-06,US,1201.0
2021-03-07,US,853.0
2021-03-08,US,767.0
2021-03-09,US,954.0
2021-03-10,US,1503.0
2021-03-11,US,1254.0
2021-03-12,US,1225.0
2021-03-13,US,909.0
2021-03-14,US,585.0
2021-03-15,US,630.0
2021-03-16,US,816.0
2021-03-17,US,1008.0
2021-03-18,US,776.0
2021-03-19,US,1134.0
2021-03-20,US,660.0
2021-03-21,US,505.0
2021-03-22,US,887.0
2021-03-23,US,701.0
2021-03-24,US,1068.0
2021-03-25,US,934.0
2021-03-26,US,1019.0
2021-03-27,US,775.0
2021-03-28,US,555.0
2021-03-29,US,491.0
2021-03-30,US,659.0
2021-03-31,US,908.0
2021-04-01,US,771.0
2021-04-02,US,778.0
2021-04-03,US,689.0
2021-04-04,US,467.0
2021-04-05,US,330.0
2021-04-06,US,674.0
2021-04-07,US,776.0
2021-04-08,US,816.0
2021-04-09,US,790.0
2021-04-10,US,694.0
2021-04-11,US,411.0
2021-04-12,US,498.0
2021-04-13,US,688.0
2021-04-14,US,762.0
2021-04-15,US,760.0
2021-04-16,US,774.0
2021-04-17,US,590.0
2021-04-18,US,470.0
2021-04-19,US,452.0
2021-04-20,US,702.0
2021-04-21,US,738.0
2021-04-22,US,760.0
2021-04-23,US,805.0
2021-04-24,US,619.0
2021-04-25,US,389.0
2021-04-26,US,459.0
2021-04-27,US,516.0
2021-04-28,US,816.0
2021-04-29,US,734.0
2021-04-30,US,766.0
2021-05-01,US,593.0
2021-05-02,US,463.0
2021-05-03,US,447.0
2021-05-04,US,665.0
2021-05-05,US,698.0
2021-05-06,US,642.0
2021-05-07,US,787.0
2021-05-08,US,584.0
2021-05-09,US,371.0
2021-05-10,US,393.0
2021-05-11,US,582.0
2021-05-12,US,675.0
2021-05-13,US,568.0
2021-05-14,US,682.0
2021-05-15,US,412.0
2021-05-16,US,415.0
2021-05-17,US,362.0
2021-05-18,US,584.0
2021-05-19,US,591.0
2021-05-20,US,519.0
2021-05-21,US,659.0
2021-05-22,US,381.0
2021-05-23,US,276.0
2021-05-24,US,340.0
2021-05-25,US,496.0
2021-05-26,US,513.0
2021-05-27,US,540.0
2021-05-28,US,700.0
2021-05-29,US,301.0
2021-05-30,US,243.0
2021-05-31,US,219.0
2021-06-01,US,330.0
2021-06-02,US,484.0
2021-06-03,US,463.0
2021-06-04,US,577.0
2021-06-05,US,381.0
2021-06-06,US,431.0
2021-06-07,US,314.0
2021-06-08,US,308.0
2021-06-09,US,366.0
2021-06-10,US,382.0
2021-06-11,US,401.0
2021-06-12,US,192.0
2021-06-13,US,144.0
2021-06-14,US,200.0
2021-06-15,US,302.0
2021-06-16,US,341.0
2021-06-17,US,274.0
2021-06-18,US,268.0
2021-06-19,US,253.0
2021-06-20,US,218.0
2021-06-21,US,260.0
2021-06-22,US,307.0
2021-06-23,US,335.0
2021-06-24,US,312.0
2021-06-25,US,388.0
2021-06-26,US,233.0
2021-06-27,US,164.0
2021-06-28,US,191.0
2021-06-29,US,275.0
2021-06-30,US,241.0
2021-07-01,US,286.0
2021-07-02,US,300.0
2021-07-03,US,151.0
2021-07-04,US,119.0
2021-07-05,US,102.0
2021-07-06,US,301.0
2021-07-07,US,251.0
2021-07-08,US,262.0
2021-07-09,US,308.0
2021-07-10,US,143.0
2021-07-11,US,114.0
2021-07-12,US,304.0
2021-07-13,US,330.0
2021-07-14,US,339.0
2021-07-15,US,318.0
2021-07-16,US,365.0
2021-07-17,US,176.0
2021-07-18,US,143.0
2021-07-19,US,282.0
2021-07-20,US,320.0
2021-07-21,US,394.0
2021-07-22,US,342.0
2021-07-23,US,412.0
2021-07-24,US,246.0
2021-07-25,US,246.0
2021-07-26,US,417.0
2021-07-27,US,501.0
2021-07-28,US,488.0
2021-07-29,US,496.0
2021-07-30,US,515.0
2021-07-31,US,390.0
2021-08-01,US,365.0
2021-08-02,US,648.0
2021-08-03,US,706.0
2021-08-04,US,744.0
2021-08-05,US,750.0
2021-08-06,US,837.0
2021-08-07,US,635.0
2021-08-08,US,522.0
2021-08-09,US,717.0
2021-08-10,US,956.0
2021-08-11,US,607.0
2021-08-12,US,987.0
2021-08-13,US,1179.0
2021-08-14,US,885.0
2021-08-15,US,674.0
2021-08-16,US,848.0
2021-08-17,US,1195.0
2021-08-18,US,1487.0
2021-08-19,US,1359.0
2021-08-20,US,1557.0
2021-08-21,US,1173.0
2021-08-22,US,887.0
2021-08-23,US,1125.0
2021-08-24,US,1657.0
2021-08-25,US,1634.0
2021-08-26,US,1757.0
2021-08-27,US,1804.0
2021-08-28,US,1464.0
2021-08-29,US,1152.0
2021-08-30,US,1199.0
2021-08-31,US,1742.0
2021-09-01,US,1983.0
2021-09-02,US,2016.0
2021-09-03,US,1940.0
2021-09-04,US,1498.0
2021-09-05,US,1280.0
2021-09-06,US,1054.0
2021-09-07,US,1459.0
2021-09-08,US,2068.0
2021-09-09,US,2237.0
2021-09-10,US,2243.0
2021-09-11,US,1746.0
2021-09-12,US,1134.0
2021-09-13,US,1295.0
2021-09-14,US,2423.0
2021-09-15,US,2382.0
2021-09-16,US,2081.0
2021-09-17,US,2297.0
2021-09-18,US,1609.0
2021-09-19,US,1182.0
2021-09-20,US,1281.0
2021-09-21,US,2333.0
2021-09-22,US,2282.0
2021-09-23,US,2031.0
2021-09-24,US,2397.0
2021-09-25,US,1451.0
2021-09-26,US,1015.0
2021-09-27,US,1462.0
2021-09-28,US,2101.0
2021-09-29,US,2197.0
2021-09-30,US,1911.0
2021-10-01,US,2154.0
2021-10-02,US,1313.0
2021-10-03,US,952.0
2021-10-04,US,1223.0
2021-10-05,US,2047.0
2021-10-06,US,1991.0
2021-10-07,US,1730.0
2021-10-08,US,2208.0
2021-10-09,US,1070.0
2021-10-10,US,734.0
2021-10-11,US,902.0
2021-10-12,US,1911.0
2021-10-13,US,1785.0
2021-10-14,US,1548.0
2021-10-15,US,1970.0
2021-10-16,US,921.0
2021-10-17,US,710.0
2021-10-18,US,1252.0
2021-10-19,US,1841.0
2021-10-20,US,1747.0
2021-10-21,US,1518.0
2021-10-22,US,1883.0
2021-10-23,US,654.0
2021-10-24,US,322.0
2021-10-25,US,985.0
2021-10-26,US,2005.0
2021-10-27,US,1705.0
2021-10-28,US,1275.0
2021-10-29,US,1713.0
2021-10-30,US,453.0
2021-10-31,US,306.0
2021-11-01,US,1122.0
2021-11-02,US,1430.0
2021-11-03,US,1438.0
2021-11-04,US,1195.0
2021-11-05,US,1550.0
2021-11-06,US,477.0
2021-11-07,US,243.0
2021-11-08,US,1149.0
2021-11-09,US,1567.0
2021-11-10,US,1252.0
2021-11-11,US,952.0
2021-11-12,US,1693.0
2021-11-13,US,544.0
2021-11-14,US,217.0
2021-11-15,US,1023.0
2021-11-16,US,1444.0
2021-11-17,US,1262.0
2021-11-18,US,1070.0
2021-11-19,US,1600.0
2021-11-20,US,374.0
2021-11-21,US,170.0
2021-11-22,US,1122.0
2021-11-23,US,1535.0
2021-11-24,US,1222.0
2021-11-25,US,446.0
2021-11-26,US,565.0
2021-11-27,US,216.0
2021-11-28,US,180.0
2021-11-29,US,1591.0
2021-11-30,US,1588.0
2021-12-01,US,1550.0
2021-12-02,US,1235.0
2021-12-03,US,1465.0
2021-12-04,US,572.0
2021-12-05,US,268.0
2021-12-06,US,1238.0
2021-12-07,US,1825.0
2021-12-08,US,1269.0
2021-12-09,US,1143.0
2021-12-10,US,1829.0
2021-12-11,US,490.0
2021-12-12,US,294.0
2021-12-13,US,1257.0
2021-12-14,US,1882.0
2021-12-15,US,1665.0
2021-12-16,US,1089.0
2021-12-17,US,1852.0
2021-12-18,US,597.0
2021-12-19,US,266.0
2021-12-20,US,1346.0
2021-12-21,US,2227.0
2021-12-22,US,1541.0
2021-12-23,US,996.0
2021-12-24,US,1355.0
2021-12-25,US,267.0
2021-12-26,US,239.0
2021-12-27,US,1621.0
2021-12-28,US,2084.0
2021-12-29,US,1537.0
2021-12-30,US,1302.0
2021-12-31,US,1335.0
2022-01-01,US,433.0
2022-01-02,US,306.0
2022-01-03,US,1452.0
2022-01-04,US,2751.0
2022-01-05,US,1620.0
2022-01-06,US,1998.0
2022-01-07,US,2341.0
2022-01-08,US,869.0
2022-01-09,US,599.0
2022-01-10,US,1802.0
2022-01-11,US,3089.0
2022-01-12,US,2081.0
2022-01-13,US,2050.0
2022-01-14,US,2849.0
2022-01-15,US,1399.0
2022-01-16,US,709.0
2022-01-17,US,1224.0
2022-01-18,US,2509.0
2022-01-19,US,2750.0
2022-01-20,US,2780.0
2022-01-21,US,3800.0
2022-01-22,US,1260.0
2022-01-23,US,808.0
2022-01-24,US,2587.0
2022-01-25,US,3417.0
2022-01-26,US,3031.0
2022-01-27,US,2769.0
2022-01-28,US,3520.0
2022-01-29,US,1543.0
2022-01-30,US,799.0
2022-01-31,US,2557.0
2022-02-01,US,4133.0
2022-02-02,US,3109.0
2022-02-03,US,2659.0
2022-02-04,US,3412.0
2022-02-05,US,1266.0
2022-02-06,US,615.0
2022-02-07,US,3145.0
2022-02-08,US,3694.0
2022-02-09,US,2944.0
2022-02-10,US,2543.0
2022-02-11,US,2906.0
2022-02-12,US,986.0
2022-02-13,US,666.0
2022-02-14,US,2867.0
2022-02-15,US,3003.0
2022-02-16,US,2649.0
2022-02-17,US,2264.0
2022-02-18,US,2319.0
2022-02-19,US,725.0
2022-02-20,US,551.0
2022-02-21,US,1074.0
2022-02-22,US,3248.0
2022-02-23,US,2576.0
2022-02-24,US,2446.0
2022-02-25,US,2346.0
2022-02-26,US,580.0
2022-02-27,US,335.0
2022-02-28,US,2181.0
2022-03-01,US,1956.0
2022-03-02,US,1758.0
2022-03-03,US,1355.0
2022-03-04,US,1567.0
2022-03-05,US,325.0
